2639
2644
2667
2670
2670
2666
2675
2667
2672
2676
2677
2667
2687
2668
2679
2663
2671
2663
2667
2680
2656
2672
2668
2674
2672
2654
2647
2646
2628
2630
2646
2634
2655
2618
2672
2493
2370
2455
2487
2459
2435
2497
2533
2529
2427
2505
2378
2403
2396
2376
2488
2486
2385
2411
2404
2644
2644
2637
2621
2616
2652
2670
2657
2607
2641
2652
2673
2609
2636
2630
2632
2611
2618
2627
2630
