sep=;
Device ID;LBR-0002092;;
Series No;0085
Shot No;0010

Time (s);Vel (fps);Dist (yd);SNR
0.000000;nan;0.00;-
0.007021;2492.16;5.83;7.29
0.018021;2506.53;14.99;10.28
0.027021;2496.45;22.49;9.89
0.028021;2498.34;23.33;8.94
0.029021;2507.85;24.16;9.26
0.032021;2515.78;26.67;8.41
0.036021;2513.86;30.03;8.65
0.049021;2522.46;40.94;10.04
0.053021;2520.78;44.30;9.25
0.060021;2534.54;50.20;7.04
0.069021;2520.75;57.78;8.27
0.070021;2536.69;58.62;10.56
